blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalMinionsKilled,redWardsPlaced,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalMinionsKilled
0,18,1,5,5,7,0,0,0,7.0,245,22,0,5,5,6,1,1,0,7.0,257
0,16,0,4,9,5,0,0,0,6.6,226,18,1,9,4,12,0,1,0,6.8,227
0,16,0,3,5,3,0,0,0,6.2,174,22,1,5,3,11,1,0,0,7.0,242
1,17,1,4,5,2,1,0,0,6.8,234,14,0,5,4,6,0,0,0,7.0,206
0,14,0,3,6,4,0,0,0,7.0,231,20,1,6,3,6,1,1,0,7.0,244
0,14,1,8,3,8,1,0,0,6.8,178,16,0,3,8,3,0,0,0,6.8,227
0,17,0,7,8,6,1,0,0,7.0,204,17,1,8,7,7,0,0,0,6.8,215
1,19,1,8,7,11,1,1,0,7.0,227,17,0,7,8,7,0,0,0,7.2,226
0,18,0,0,8,0,0,0,0,6.2,208,16,1,8,0,10,1,0,0,7.4,242
0,16,1,9,7,5,1,0,0,7.2,231,46,0,7,9,10,0,0,0,6.6,192
0,13,1,6,5,7,0,0,0,6.8,216,20,0,5,6,5,1,0,0,6.8,208
1,43,0,5,8,4,0,0,0,7.4,240,16,1,8,5,9,1,0,0,7.2,234
1,16,0,8,8,12,1,1,0,6.6,202,14,1,8,8,18,0,0,0,6.2,201
1,14,1,9,4,11,0,0,0,7.0,205,13,0,4,9,5,1,0,0,7.0,199
1,82,1,9,5,10,1,1,0,7.2,200,18,0,5,9,6,0,0,0,6.8,230
1,14,1,10,9,8,0,0,0,6.8,188,12,0,9,10,7,0,0,0,7.0,212
1,16,1,12,13,15,0,0,0,6.8,162,16,0,13,12,15,1,0,0,7.6,252
0,15,1,6,6,8,0,1,0,6.8,223,20,0,6,6,5,1,0,0,7.4,216
1,17,0,9,7,8,1,0,0,6.6,233,17,1,7,9,10,0,0,0,6.8,191
1,15,0,4,3,4,0,0,0,7.2,225,17,1,3,4,2,1,1,0,7.0,197
0,12,0,6,15,6,0,0,0,6.4,175,16,1,15,6,17,0,1,0,7.4,233
0,19,0,2,8,3,0,0,0,6.6,198,17,1,8,2,8,1,0,0,7.2,229
1,15,1,5,3,2,1,0,0,7.0,241,42,0,3,5,2,0,0,0,7.2,219
1,15,1,2,3,2,1,0,0,6.4,234,16,0,3,2,4,0,1,0,7.0,241
1,16,1,7,2,6,0,1,0,7.0,221,13,0,2,7,3,1,0,0,6.6,208
0,11,1,4,5,4,1,1,0,6.6,208,11,0,5,4,6,0,0,0,7.2,210
1,14,1,4,4,3,0,1,0,7.2,224,164,0,4,4,5,1,0,0,7.0,208
0,18,0,0,7,0,0,0,0,6.2,199,17,1,7,0,7,1,0,0,7.2,253
1,18,1,11,4,9,1,0,0,7.2,212,17,0,4,11,6,0,0,0,6.2,184
0,16,1,2,5,2,1,0,0,6.8,220,13,0,5,2,4,0,0,0,7.4,253
1,18,1,5,1,3,1,0,0,7.0,241,42,0,1,5,0,0,0,0,7.0,234
0,15,1,2,7,1,0,0,0,6.8,225,39,0,7,2,13,0,0,0,7.4,231
1,13,1,11,8,18,1,0,0,6.6,206,16,0,8,11,9,0,0,0,6.4,183
0,17,1,2,4,2,1,0,0,6.8,235,16,0,4,2,3,0,1,0,7.0,207
1,16,1,4,3,4,0,0,0,6.8,240,28,0,3,4,5,0,0,0,6.8,220
0,123,1,5,7,6,0,0,0,7.2,235,65,0,7,5,8,1,0,0,7.0,223
0,29,0,5,6,6,0,0,0,6.8,210,35,1,6,5,5,1,0,0,7.0,216
1,18,1,8,10,7,0,0,0,7.0,218,56,0,10,8,9,0,1,0,7.0,210
0,15,0,0,4,0,0,0,0,6.6,230,38,1,4,0,1,1,0,0,7.6,263
0,16,1,7,4,10,1,0,0,6.6,201,9,0,4,7,1,0,0,0,6.8,251
0,18,0,5,5,5,0,0,0,6.8,198,14,1,5,5,6,0,0,0,6.8,242
0,15,0,6,10,7,0,0,0,6.6,147,20,1,10,6,16,1,1,1,7.0,237
0,105,1,6,6,4,0,1,0,6.8,236,13,0,6,6,9,1,0,0,7.0,223
0,22,0,6,12,7,0,0,0,6.8,201,68,1,12,6,15,0,0,0,7.0,199
0,16,0,4,5,3,0,0,0,6.8,203,16,1,5,4,4,1,0,0,6.8,233
1,18,1,18,6,16,1,1,0,7.6,243,9,0,6,18,0,0,0,0,7.2,176
1,17,0,5,3,8,1,0,0,6.8,230,14,1,3,5,1,0,0,0,7.0,203
1,12,0,6,8,7,0,1,1,7.0,231,12,1,8,6,11,1,0,0,7.0,194
1,18,0,8,5,8,1,0,0,7.0,192,15,1,5,8,10,0,0,0,6.6,225
0,15,0,1,5,2,0,0,0,6.4,214,15,1,5,1,4,1,1,1,7.0,276
1,14,1,14,3,19,1,0,1,7.6,251,15,0,3,14,5,0,0,0,6.6,202
1,13,1,6,2,3,0,0,0,7.4,222,62,0,2,6,2,1,0,0,7.2,237
1,12,0,5,9,4,1,0,0,6.4,188,15,1,9,5,11,0,1,0,7.2,218
1,24,0,7,5,8,1,1,0,6.8,186,15,1,5,7,4,0,0,0,6.6,228
0,12,1,7,8,5,1,0,0,6.6,193,12,0,8,7,5,0,0,1,7.2,189
0,20,0,3,8,5,0,0,0,6.2,193,39,1,8,3,9,1,1,0,7.2,246
1,17,1,5,5,7,1,1,0,7.0,203,15,0,5,5,9,0,0,0,6.6,212
0,16,0,5,5,3,0,0,0,7.2,191,15,1,5,5,5,1,0,0,7.0,216
0,14,1,2,5,2,0,0,0,6.8,228,13,0,5,2,6,1,0,0,7.0,246
0,15,0,7,7,8,1,0,0,7.0,207,106,1,7,7,4,0,0,0,7.0,207
1,14,1,6,4,6,0,0,0,7.2,231,17,0,4,6,6,1,0,0,7.0,212
1,14,0,9,5,13,0,0,0,7.2,225,16,1,5,9,2,1,0,0,6.8,238
0,20,0,4,9,3,1,0,0,6.8,225,16,1,9,4,14,0,1,0,7.2,238
0,16,1,6,4,7,1,0,0,7.0,215,25,0,4,6,4,0,0,0,6.8,207
0,18,0,7,7,4,0,0,0,7.0,198,12,1,7,7,8,0,0,0,6.6,200
1,20,1,10,7,16,1,0,0,7.0,190,48,0,7,10,9,0,0,0,6.6,206
0,13,1,6,8,4,0,0,0,6.8,197,17,0,8,6,10,1,0,0,7.0,206
1,14,1,5,7,4,0,0,0,6.6,201,19,0,7,5,9,0,0,0,6.8,218
0,15,1,5,7,4,0,0,0,6.8,206,15,0,7,5,8,1,0,0,7.2,230
0,13,0,2,9,2,0,1,0,6.0,197,49,1,9,2,16,0,0,0,7.0,205
1,42,0,6,6,10,0,0,0,6.8,221,18,1,6,6,10,1,0,0,6.8,245
0,16,1,5,9,7,0,0,0,6.8,190,48,0,9,5,8,0,0,0,7.0,225
1,18,0,5,4,3,1,0,0,6.8,187,24,1,4,5,1,0,0,0,6.2,204
1,60,0,5,8,9,0,0,0,7.0,209,55,1,8,5,8,1,0,0,7.2,203
0,9,1,4,2,0,0,0,0,7.4,214,38,0,2,4,2,1,0,0,7.2,235
1,17,0,4,1,5,1,0,0,7.0,233,39,1,1,4,1,0,0,0,7.0,214
0,23,0,5,9,7,0,0,0,6.6,194,19,1,9,5,13,1,0,0,7.2,236
1,8,1,9,8,11,1,0,0,6.8,180,13,0,8,9,8,0,0,0,7.2,193
1,70,1,9,5,9,1,0,0,6.8,219,13,0,5,9,7,0,0,0,7.0,224
0,89,0,2,8,2,0,0,0,6.4,228,16,1,8,2,8,1,0,0,7.6,211
0,22,0,7,8,9,0,0,0,7.2,246,53,1,8,7,10,1,1,0,7.4,225
0,36,0,2,9,4,1,0,0,6.6,195,16,1,9,2,8,0,1,1,7.8,262
0,15,1,5,6,5,0,0,0,6.8,222,23,0,6,5,10,1,1,0,6.8,248
1,14,0,3,6,6,0,0,0,6.0,197,14,1,6,3,10,0,0,0,6.8,233
1,18,1,16,10,12,1,0,0,6.8,175,17,0,10,16,10,0,0,0,6.8,182
1,16,0,4,5,5,0,0,0,6.8,200,17,1,5,4,1,1,0,0,7.2,273
1,17,0,3,5,5,0,0,0,6.2,194,18,1,5,3,7,1,0,0,6.8,243
1,15,1,9,1,8,0,0,0,7.0,233,16,0,1,9,1,0,0,0,6.6,206
1,18,1,4,8,4,0,1,0,7.0,210,17,0,8,4,0,1,0,0,7.2,248
1,12,1,6,4,5,1,1,0,6.8,235,12,0,4,6,4,0,0,0,6.6,166
0,16,1,5,7,5,0,0,0,6.4,153,117,0,7,5,8,1,0,0,7.0,227
1,14,0,5,8,6,0,0,0,7.0,203,17,1,8,5,5,1,0,0,7.2,262
0,21,0,8,8,10,0,0,0,7.2,213,20,1,8,8,9,1,0,0,7.0,230
0,94,1,6,9,9,1,0,0,6.6,208,14,0,9,6,14,0,0,0,7.0,239
1,25,0,4,6,4,1,0,0,6.8,235,17,1,6,4,6,0,0,0,7.0,238
0,19,0,6,10,12,1,0,0,6.6,177,16,1,10,6,17,0,0,0,7.2,237
0,11,1,3,13,1,0,0,0,6.2,174,13,0,13,3,12,1,0,0,7.6,250
0,12,1,7,3,5,0,0,0,7.2,236,18,0,3,7,3,1,1,0,6.8,231
0,11,1,3,5,3,0,0,0,7.0,230,103,0,5,3,5,1,0,0,7.0,222
0,14,1,6,7,6,0,0,0,7.0,232,15,0,7,6,9,1,0,0,7.2,222
1,19,1,4,9,4,0,0,0,6.4,226,19,0,9,4,10,1,0,0,6.6,180
1,69,0,10,5,19,1,0,0,7.0,231,14,1,5,10,5,0,1,0,6.8,191
0,15,1,6,7,2,0,0,0,6.4,204,17,0,7,6,8,1,0,0,6.4,192
1,18,1,8,3,4,0,0,0,7.4,251,15,0,3,8,2,1,0,0,7.0,233
1,17,0,9,4,4,0,1,0,7.4,270,14,1,4,9,6,1,0,0,6.8,202
0,17,0,7,8,8,0,0,0,6.6,191,35,1,8,7,6,1,1,0,7.0,204
0,11,1,9,7,5,0,0,0,7.0,195,49,0,7,9,7,0,0,0,6.8,246
1,38,0,0,4,0,0,0,0,6.6,228,18,1,4,0,6,1,0,0,6.6,228
0,18,1,6,5,3,0,0,0,7.0,198,58,0,5,6,3,1,0,0,6.8,192
1,43,0,7,10,5,0,0,0,7.2,197,17,1,10,7,12,1,1,0,7.0,204
1,15,0,2,4,3,0,0,0,6.8,219,15,1,4,2,5,1,0,0,7.0,215
1,16,0,6,3,4,0,1,0,7.4,261,42,1,3,6,5,1,0,0,7.0,235
1,17,0,3,4,1,1,0,0,6.6,207,17,1,4,3,4,0,0,0,6.8,206
0,17,1,12,10,18,1,0,0,6.2,182,14,0,10,12,9,0,1,0,6.4,188
0,16,0,3,9,4,0,0,0,6.8,206,17,1,9,3,14,1,1,1,7.0,237
1,15,1,8,4,7,0,1,0,7.6,246,54,0,4,8,6,1,0,0,6.8,222
0,11,1,3,9,3,0,0,0,6.4,212,17,0,9,3,13,1,1,1,7.2,216
0,11,1,6,9,2,1,0,0,6.8,195,88,0,9,6,8,0,0,0,6.6,215
1,34,1,10,6,9,0,0,0,7.2,197,18,0,6,10,5,0,0,0,6.8,194
0,14,1,5,7,6,0,0,0,6.8,228,19,0,7,5,6,1,0,0,7.6,241
0,13,0,1,3,1,1,0,0,7.0,219,14,1,3,1,1,0,0,0,7.0,248
0,24,0,5,6,5,0,0,0,7.0,220,16,1,6,5,5,0,0,0,7.0,212
0,35,0,5,4,3,1,0,0,7.0,235,13,1,4,5,5,0,0,0,7.0,202
0,16,1,3,9,4,0,0,0,6.6,200,19,0,9,3,9,0,0,0,7.0,213
0,38,1,10,11,10,0,0,0,6.8,149,16,0,11,10,9,0,0,0,7.2,212
0,35,0,2,5,1,0,0,0,7.0,242,14,1,5,2,7,1,0,0,6.8,207
1,16,1,5,4,5,1,0,0,6.8,220,53,0,4,5,7,0,0,0,7.0,224
0,16,0,14,10,23,0,0,0,6.8,180,19,1,10,14,14,0,0,0,7.0,203
1,14,0,6,6,9,1,0,1,6.8,212,24,1,6,6,4,0,1,2,7.0,242
1,18,1,9,7,9,0,0,0,6.8,207,27,0,7,9,10,0,0,0,6.6,184
0,36,1,6,3,9,0,0,0,6.8,242,17,0,3,6,5,0,0,0,6.8,248
0,15,1,2,7,2,0,0,0,6.4,215,14,0,7,2,8,1,0,0,7.4,241
0,13,1,11,8,9,0,0,0,7.0,183,15,0,8,11,10,1,0,0,6.8,190
1,14,1,5,3,7,0,1,1,7.2,215,104,0,3,5,3,0,0,0,6.6,223
0,15,1,10,4,15,1,1,0,7.2,244,13,0,4,10,2,0,0,0,6.8,221
0,39,0,3,8,3,0,0,0,6.8,232,16,1,8,3,10,0,0,0,7.2,245
1,183,0,8,11,8,0,0,0,6.8,168,10,1,11,8,10,0,0,0,6.4,186
1,18,1,7,2,6,0,0,0,7.0,214,27,0,2,7,1,0,0,0,6.2,197
1,17,1,6,3,2,0,1,0,7.0,257,16,0,3,6,2,1,0,0,6.6,203
0,14,0,7,9,5,0,0,0,7.2,221,79,1,9,7,8,1,0,0,7.2,229
1,34,1,10,10,7,0,0,0,7.0,230,21,0,10,10,16,0,1,0,6.8,202
1,14,1,7,9,5,0,1,1,6.8,180,13,0,9,7,10,1,0,0,6.8,196
0,19,0,8,14,7,0,1,0,6.6,181,18,1,14,8,13,1,0,2,7.0,253
1,15,1,2,4,4,1,0,0,6.6,211,14,0,4,2,5,0,0,0,7.0,232
1,16,1,6,0,7,0,0,0,7.0,199,37,0,0,6,0,1,0,0,7.0,257
1,17,1,7,6,7,0,0,0,7.2,231,37,0,6,7,3,1,0,0,7.0,215
1,15,0,9,4,12,0,1,0,7.6,210,18,1,4,9,3,0,0,0,6.4,193
0,17,1,2,7,1,0,1,0,6.8,224,15,0,7,2,4,1,0,0,7.6,244
0,30,1,5,7,4,0,0,0,6.6,188,21,0,7,5,9,0,1,0,6.8,222
0,24,0,5,7,7,0,0,0,7.0,227,18,1,7,5,7,1,0,0,6.8,233
0,13,0,3,5,3,0,0,0,7.2,244,41,1,5,3,3,0,0,0,7.2,250
0,20,0,7,5,6,0,0,0,7.2,205,19,1,5,7,9,1,0,0,6.8,203
1,12,1,6,5,10,0,1,0,7.0,225,15,0,5,6,9,1,0,0,7.2,248
0,14,0,5,5,5,0,1,0,7.2,237,19,1,5,5,8,0,0,0,6.6,213
1,13,1,4,6,4,0,0,1,7.0,252,14,0,6,4,4,0,1,0,7.0,197
0,12,1,7,9,5,0,0,0,7.4,220,11,0,9,7,8,1,0,0,7.6,228
0,46,0,6,12,8,0,0,0,6.4,209,12,1,12,6,16,1,1,0,7.6,205
1,22,0,6,8,8,0,0,1,7.0,220,19,1,8,6,8,0,0,0,7.0,220
0,14,0,3,10,1,0,0,0,7.0,245,20,1,10,3,12,1,0,0,7.2,234
1,18,0,6,4,7,0,0,0,7.0,224,16,1,4,6,7,1,0,0,7.2,241
1,15,1,9,7,13,0,0,0,7.0,210,37,0,7,9,8,0,0,0,7.0,199
1,12,1,7,4,7,0,1,0,7.2,259,13,0,4,7,6,0,0,0,6.4,189
0,31,0,7,7,6,1,0,0,6.8,192,47,1,7,7,6,0,0,0,7.2,260
1,37,1,10,8,16,0,1,0,7.2,241,11,0,8,10,7,0,0,0,6.8,204
0,16,1,11,8,14,0,0,0,7.2,218,15,0,8,11,10,1,1,0,6.8,198
1,15,0,8,5,7,0,0,0,6.8,200,15,1,5,8,6,0,0,0,6.6,215
1,11,1,10,4,8,0,0,0,7.4,211,14,0,4,10,4,0,1,0,7.2,230
1,16,1,7,4,14,0,1,0,6.8,214,14,0,4,7,5,1,0,0,6.8,214
1,13,1,7,7,5,0,0,0,7.2,233,14,0,7,7,7,1,0,0,7.2,223
0,14,0,9,9,10,1,0,0,6.8,188,85,1,9,9,8,0,0,0,6.8,193
1,17,1,6,3,6,1,0,0,6.8,230,16,0,3,6,2,0,0,0,6.6,195
1,40,0,6,6,6,0,0,0,6.8,221,44,1,6,6,9,0,0,0,6.4,191
1,18,1,8,7,7,0,1,0,7.4,259,16,0,7,8,7,1,0,0,7.0,207
1,11,1,14,6,15,0,0,0,7.6,215,39,0,6,14,5,1,0,0,7.0,193
0,18,0,3,7,3,1,0,0,6.8,236,87,1,7,3,8,0,0,0,7.2,238
1,18,0,2,2,4,0,0,0,6.4,208,17,1,2,2,1,1,0,0,6.8,223
1,58,1,16,6,20,1,1,1,7.4,244,12,0,6,16,6,0,0,0,6.6,190
0,15,1,8,3,7,0,0,0,7.4,247,58,0,3,8,3,1,0,0,7.0,241
1,30,1,15,7,15,1,1,0,6.8,237,20,0,7,15,8,0,0,0,6.4,187
0,18,0,5,4,7,0,0,0,6.8,239,15,1,4,5,6,1,0,0,6.8,249
1,16,0,6,5,6,0,0,0,7.2,263,13,1,5,6,5,0,0,0,6.6,199
0,15,1,6,2,7,0,1,0,7.0,244,16,0,2,6,1,1,0,0,6.8,218
1,18,1,11,5,11,1,1,0,7.0,213,13,0,5,11,5,0,0,0,6.6,198
1,14,0,6,6,6,0,0,0,7.2,255,18,1,6,6,10,0,0,0,6.8,231
0,13,1,6,7,2,0,0,0,6.8,234,16,0,7,6,13,1,0,0,7.0,217
1,17,0,9,5,15,0,0,0,7.0,210,19,1,5,9,5,0,0,0,6.4,220
1,16,1,5,5,10,0,0,0,6.8,239,20,0,5,5,4,0,1,0,6.8,192
0,19,1,10,12,11,0,0,0,7.0,199,24,0,12,10,14,1,1,1,7.0,206
0,18,1,9,8,9,1,0,0,6.8,213,18,0,8,9,14,0,1,0,6.8,167
0,10,0,7,9,6,0,0,0,6.6,205,18,1,9,7,7,1,0,1,7.2,238
1,14,0,4,8,3,1,0,0,7.0,218,16,1,8,4,7,0,0,0,7.2,240
0,18,1,11,7,21,1,0,0,7.2,237,18,0,7,11,7,0,0,0,6.8,227
0,17,1,7,5,10,0,0,0,7.2,229,55,0,5,7,4,1,0,0,6.8,206
1,14,1,8,8,4,1,1,0,6.8,190,16,0,8,8,7,0,0,0,7.0,209
1,14,0,10,4,9,0,0,0,7.4,250,14,1,4,10,4,1,0,0,6.8,193
0,18,0,3,7,4,0,0,0,6.6,202,19,1,7,3,13,1,0,0,7.0,238
1,14,0,5,10,6,0,0,0,6.8,237,16,1,10,5,17,1,0,0,6.8,195
0,17,0,7,7,7,1,0,0,6.8,231,13,1,7,7,5,0,0,0,7.0,223
1,16,0,2,7,4,0,1,0,6.4,187,13,1,7,2,9,1,0,0,6.6,215
0,15,0,2,5,2,0,0,0,7.0,249,16,1,5,2,6,1,0,0,7.2,230
0,14,1,7,8,10,0,1,0,6.8,234,17,0,8,7,8,1,0,0,7.0,251
0,15,1,7,7,8,1,0,0,6.8,226,51,0,7,7,7,0,0,0,7.2,233
0,16,1,7,4,9,0,0,0,7.0,223,20,0,4,7,6,1,0,0,7.0,218
1,15,0,10,5,7,0,0,0,7.2,201,19,1,5,10,6,0,0,0,6.8,224
1,14,1,11,3,14,1,0,1,7.4,226,14,0,3,11,3,0,0,0,6.4,186
0,8,0,5,11,6,0,0,0,6.4,173,21,1,11,5,8,0,0,0,7.2,211
0,12,0,3,8,1,0,0,0,6.8,204,18,1,8,3,8,1,0,0,7.2,221
1,16,1,9,5,12,0,0,0,7.0,183,13,0,5,9,9,1,1,0,6.6,198
1,16,0,5,2,3,0,0,0,7.2,232,16,1,2,5,3,0,0,0,7.0,239
0,19,1,3,4,3,0,1,0,6.8,205,98,0,4,3,3,1,0,0,7.4,250
1,22,1,8,6,6,0,0,0,6.8,223,11,0,6,8,4,1,0,0,7.0,214
0,18,1,8,6,9,1,1,0,7.2,224,17,0,6,8,5,0,0,0,7.0,229
0,21,1,6,3,11,1,0,0,6.6,228,17,0,3,6,3,0,1,0,6.8,204
0,39,1,7,5,9,1,0,0,7.0,261,18,0,5,7,7,0,0,0,6.6,209
0,12,0,7,5,7,0,0,0,7.4,251,12,1,5,7,8,0,0,0,7.2,230
1,13,1,7,3,7,0,1,0,7.0,228,44,0,3,7,4,1,0,0,6.8,229
0,15,1,5,6,4,0,0,0,7.0,213,98,0,6,5,2,1,0,0,7.0,230
1,23,1,7,6,5,1,0,0,7.0,226,29,0,6,7,7,0,1,0,6.8,203
1,17,1,12,11,12,0,0,0,7.2,209,14,0,11,12,11,0,0,0,7.0,233
1,18,0,7,5,8,0,0,0,6.8,191,15,1,5,7,5,0,0,0,7.0,228
0,38,1,3,5,2,0,0,0,6.4,186,18,0,5,3,3,1,0,0,6.8,228
1,20,0,8,4,8,1,0,0,7.0,229,20,1,4,8,3,0,0,0,6.8,204
0,76,0,10,9,13,0,0,0,7.2,225,47,1,9,10,9,0,0,0,7.0,199
0,20,0,4,6,2,0,1,0,6.6,220,19,1,6,4,4,1,0,0,6.8,232
1,17,0,9,5,13,0,0,0,7.2,219,41,1,5,9,13,1,1,0,6.0,162
1,16,0,4,3,5,0,0,0,7.0,238,15,1,3,4,2,1,0,0,7.0,238
1,13,1,3,3,3,1,0,0,7.0,236,11,0,3,3,3,0,0,0,7.2,258
1,12,0,2,5,3,1,1,0,6.6,210,39,1,5,2,4,0,0,0,7.6,269
1,16,1,14,3,14,0,0,4,7.4,220,7,0,3,14,2,0,0,0,5.0,117
0,12,1,8,8,6,0,0,0,7.2,198,15,0,8,8,7,1,0,0,7.4,208
0,12,1,7,2,8,0,0,0,7.6,259,15,0,2,7,2,0,0,0,6.6,215
0,20,1,15,6,12,0,0,0,7.2,195,38,0,6,15,4,0,0,0,7.0,192
1,20,1,12,6,9,1,0,0,7.2,218,17,0,6,12,3,0,0,0,7.0,215
1,13,1,9,3,13,1,0,0,7.2,220,15,0,3,9,0,0,0,0,7.0,235
0,34,0,4,5,5,1,0,0,7.2,200,13,1,5,4,3,0,0,0,7.0,259
0,118,1,3,12,2,1,0,0,6.4,207,48,0,12,3,14,0,1,0,7.4,206
1,38,0,8,3,9,1,0,0,7.2,228,17,1,3,8,2,0,0,0,6.8,222
1,14,0,9,5,11,1,0,0,7.0,213,21,1,5,9,4,0,0,0,6.6,193
1,18,0,10,4,14,1,0,0,7.0,210,43,1,4,10,2,0,0,0,6.4,176
0,19,0,2,7,3,0,0,0,6.8,250,16,1,7,2,10,1,0,0,7.4,248
0,16,1,11,6,15,1,1,0,7.4,209,58,0,6,11,9,0,0,0,7.0,225
0,35,0,7,9,9,0,0,0,7.2,233,16,1,9,7,9,0,0,0,7.2,224
1,15,0,11,9,9,0,1,1,7.0,227,16,1,9,11,15,1,0,0,7.2,215
1,15,1,8,8,6,1,0,0,6.8,217,17,0,8,8,13,0,0,0,6.8,192
1,22,0,6,5,6,1,0,0,7.2,237,14,1,5,6,2,0,1,0,7.0,235
1,16,0,6,7,6,0,0,0,7.0,204,18,1,7,6,4,1,0,0,7.2,218
1,18,0,5,12,4,0,0,0,7.0,207,20,1,12,5,17,0,0,0,6.8,202
0,16,1,12,13,14,0,0,0,6.8,178,15,0,13,12,16,1,0,0,7.6,220
1,14,1,13,7,12,1,0,0,7.2,238,12,0,7,13,7,0,0,0,6.6,183
0,17,0,1,5,1,0,0,0,6.8,231,47,1,5,1,7,0,1,0,7.2,236
0,17,0,8,10,9,0,0,0,6.8,199,15,1,10,8,16,1,0,0,7.0,201
1,41,1,7,4,7,1,0,0,7.2,223,12,0,4,7,4,0,0,0,6.8,199
0,17,1,7,10,7,0,0,0,6.8,217,17,0,10,7,15,1,0,0,7.0,243
1,18,0,9,7,12,1,0,0,6.8,215,84,1,7,9,10,0,0,0,6.8,222
1,110,0,2,3,5,0,0,0,7.2,236,19,1,3,2,4,0,0,0,6.8,236
0,34,1,7,2,4,0,0,0,7.4,246,9,0,2,7,2,0,0,0,6.6,218
1,14,1,5,2,7,1,0,0,7.0,238,12,0,2,5,4,0,0,0,7.0,197
0,17,0,5,7,5,0,0,0,6.6,210,16,1,7,5,7,1,1,0,6.8,193
1,24,0,3,3,4,0,0,0,7.0,237,13,1,3,3,3,0,0,0,7.0,251
1,19,1,8,6,8,1,0,0,6.8,205,41,0,6,8,5,0,1,0,7.0,233
1,16,0,7,5,6,1,0,0,7.0,207,15,1,5,7,5,0,0,0,7.0,228
1,18,1,1,1,1,1,0,0,7.0,241,18,0,1,1,0,0,1,0,6.4,215
1,18,1,5,8,5,0,0,0,6.6,218,16,0,8,5,11,0,0,0,6.8,243
1,15,1,3,7,3,1,0,0,6.8,235,14,0,7,3,7,0,1,0,7.0,206
0,14,0,6,9,9,0,0,0,7.2,205,85,1,9,6,9,1,0,0,7.2,250
0,19,1,7,8,10,1,0,0,6.4,172,17,0,8,7,7,0,0,0,6.8,201
1,15,1,8,10,15,1,0,0,7.0,193,16,0,10,8,11,0,0,0,7.2,213
1,16,1,10,4,12,1,0,0,7.0,234,13,0,4,10,4,0,0,0,6.8,231
1,16,1,8,5,9,1,0,0,7.0,224,24,0,5,8,4,0,1,0,7.0,212
1,34,0,7,3,4,0,1,0,7.8,253,17,1,3,7,4,1,0,0,6.4,221
0,14,0,8,9,5,0,1,0,6.8,182,15,1,9,8,8,1,0,0,7.0,185
1,15,0,10,5,8,1,0,0,7.2,211,10,1,5,10,4,0,0,0,6.8,175
0,21,0,7,7,4,0,0,0,7.0,253,14,1,7,7,6,1,1,0,6.8,159
1,15,1,7,0,4,1,1,0,7.2,256,18,0,0,7,0,0,0,0,6.2,202
1,13,0,7,6,14,1,0,0,6.2,182,18,1,6,7,8,0,0,0,6.4,219
0,14,0,3,4,1,0,1,0,7.2,213,12,1,4,3,3,1,0,0,6.8,218
1,12,0,12,7,9,0,0,0,7.4,219,123,1,7,12,8,1,0,0,7.0,197
1,15,1,7,5,10,0,0,0,6.8,235,13,0,5,7,2,1,1,0,6.8,168
1,19,1,6,5,2,0,0,0,7.0,201,11,0,5,6,5,1,0,0,6.6,158
0,15,0,4,8,5,1,0,0,7.0,220,17,1,8,4,3,0,0,0,7.6,230
0,14,0,7,13,8,0,0,0,6.6,192,69,1,13,7,8,1,0,0,7.4,202
1,73,1,10,3,8,0,0,0,7.0,216,23,0,3,10,3,1,0,0,6.8,173
0,16,0,1,2,1,1,0,0,6.6,200,16,1,2,1,2,0,0,0,6.6,241
0,14,0,0,6,0,0,0,0,6.6,221,13,1,6,0,7,1,0,0,7.2,242
0,16,1,5,11,7,1,0,0,6.2,171,12,0,11,5,12,0,0,0,7.2,218
0,15,0,4,4,5,0,0,0,7.0,224,14,1,4,4,5,1,0,0,7.0,228
0,19,0,8,5,9,0,0,0,7.2,212,19,1,5,8,2,1,0,0,6.4,215
1,17,0,9,3,9,1,0,1,7.2,245,13,1,3,9,2,0,1,0,6.8,190
0,14,1,4,8,6,0,0,0,6.8,228,28,0,8,4,11,0,0,0,7.0,223
1,19,0,10,3,13,1,0,0,7.2,226,13,1,3,10,5,0,0,0,6.6,209
0,22,1,12,3,11,1,0,0,7.0,218,39,0,3,12,4,0,0,0,6.6,254
1,15,1,8,2,4,1,0,0,6.8,205,14,0,2,8,2,0,0,0,6.8,194
1,12,0,7,1,8,1,0,0,7.0,232,14,1,1,7,1,0,1,0,6.6,208
1,15,1,9,6,7,1,0,0,7.2,210,14,0,6,9,6,0,0,0,7.2,209
1,19,0,17,10,21,0,0,1,6.8,205,14,1,10,17,11,1,0,0,6.4,175
0,40,0,1,7,2,0,0,0,6.6,207,11,1,7,1,8,1,0,0,7.6,258
0,13,0,9,7,7,0,0,0,7.0,239,45,1,7,9,6,1,0,0,6.6,221
0,16,1,5,3,6,0,0,0,6.8,211,17,0,3,5,4,1,0,0,6.4,235
1,15,1,6,4,12,1,1,0,7.0,223,15,0,4,6,6,0,0,0,7.2,233
1,25,0,8,4,12,1,1,0,7.0,222,16,1,4,8,4,0,0,0,6.2,234
